uni_const_code,pre_ind_nota,post_ind_nota,nota_percoftotal
1|20|52,37.57668712,52.04235871,22.26751097
1|20|53,36.76975945,38.85998878,36.11195286
1|20|54,72.65625,31.31600726,34.96414333
1|20|55,57.62711864,38.97550111,68.76391982
1|20|56,100,25.82155172,43.97413793
1|20|57,38.11230585,23.75819332,45.59664539
1|20|58,34.07960199,57.51503029,9.463138423
1|20|59,42.31830727,57.18085013,38.82600926
1|20|6,25.78125,34.81207975,28.47865721
1|20|60,47.69874477,39.21228732,44.1569363
1|20|61,33.22884013,30.75924519,43.86292638
1|20|62,27.77777778,44.87524225,26.63638566
1|20|63,34.1991342,55.63904642,23.54127284
1|20|64,57.14285714,20.3201152,21.07886575
1|20|65,45.68599717,18.16091954,65.74712644
1|20|66,31.44329897,49.01684429,31.20158783
1|20|67,29.07216495,21.48456639,51.00645109
1|20|68,17.71037182,24.76456206,43.79778513
1|20|69,58.11594203,35.18840758,29.96730207
1|20|7,50.12468828,26.05311117,39.79015881
1|20|70,39.06752412,23.84219828,47.41491768
1|20|71,49.63811821,27.2104716,44.93018546
1|20|72,69.79865772,19.32213714,27.24518506
1|20|73,34.18803419,30.66159235,52.21084298
1|20|74,53.96975425,42.05928505,43.03887081
1|20|75,64.54019772,63.22668496,4.471432905
1|20|76,25.14705882,42.47397222,18.88134219
1|20|77,21.42857143,65.51739751,2.985038634
1|20|78,30.12589928,64.19167983,59.03106898
1|20|79,45.47759932,48.29084855,18.91372952
1|20|8,22.50608273,54.49494949,17.55892256
1|20|80,14.79768786,26.43652872,7.330678987
1|20|81,10.97461097,52.92546338,5.639970925
1|20|9,35.69553806,30.97150408,33.66759856
1|21|10,92.40538481,35.43307087,18.11023622
1|21|100,69.93865031,44,41.33333333
1|21|104,50,58.56410256,3.794871795
1|21|106,93.19587629,27.94117647,50
1|21|107,100,17.82945736,82.17054264
1|21|108,44.61538462,27.94117647,50
1|21|109,95.51620196,75.42754275,1.057605761
1|21|11,34.04864092,46.68674699,43.37349398
1|21|110,100,93.62416107,6.375838926
1|21|111,81.44867118,36.73469388,63.26530612
1|21|112,89.2410342,11.36363636,81.81818182
1|21|113,22.31075697,16.17647059,75.73529412
1|21|114,82.24956063,59.89208633,18.88489209
1|21|115,100,54.19630156,15.36273115
1|21|116,45.45824847,56.25,19.48529412
1|21|117,50.88183422,20.08928571,26.33928571
1|21|118,100,47.48858447,40.1826484
1|21|119,66.89655172,31.42857143,50.47619048
1|21|12,27.60736196,21.42857143,52.38095238
1|21|120,100,49.05660377,50.94339623
1|21|121,46.27906977,44.01408451,55.98591549
1|21|122,87.29296769,26.19047619,73.80952381
1|21|123,66.33165829,35.47297297,64.52702703
1|21|124,36.80203046,19.0647482,37.41007194
1|21|125,100,94.87744423,5.12255577
1|21|127,100,34.83606557,65.16393443
1|21|128,87.7708233,32.1888412,67.8111588
1|21|129,89.32748538,30.15625,31.25
1|21|13,21.04072398,77.48208802,7.062436029
1|21|131,100,54.94186047,45.05813953
1|21|132,84.85002542,22.43902439,55.6097561
1|21|133,41.12903226,14.18918919,60.81081081
1|21|134,100,31.75182482,68.24817518
1|21|135,34.30962343,22.58064516,43.31797235
1|21|136,100,60.06389776,39.93610224
1|21|137,73.25581395,46.75925926,53.24074074
1|21|138,61.14790287,22.62626263,40.60606061
1|21|139,41.26838235,27.50809061,48.05825243
1|21|14,58.19738989,45.33169533,28.62407862
1|21|140,69.82248521,29.01554404,70.98445596
1|21|141,56.12829324,28.9,33.9
1|21|143,100,24.27745665,57.51445087
1|21|144,42.45098039,19.48717949,45.38461538
1|21|147,49.44927536,44.71086037,35.54301834
1|21|17,56.06060606,15.90909091,56.81818182
1|21|18,48.06818182,32.24299065,44.85981308
1|21|2,100,93.37860781,6.62139219
1|21|20,61.98292843,72.95652174,19.04347826
1|21|21,44.61538462,89.47858473,10.52141527
1|21|22,100,44.95412844,55.04587156
1|21|23,100,58.85803676,5.709816191
1|21|24,95.55975437,87.5397667,12.4602333
1|21|25,43.04635762,53.57701094,2.392689672
1|21|26,62.51242957,52.52525253,21.81818182
1|21|27,52.12598425,28.96825397,49.20634921
1|21|28,54.13758724,16.23376623,11.36363636
1|21|30,77.29281768,85.02061383,8.978469995
1|21|31,69.6139477,27.88461538,47.43589744
1|21|32,71.38075314,57.48898678,25.33039648
1|21|34,27.88906009,14.50471698,8.490566038
1|21|35,92.10875332,91.00204499,8.99795501
1|21|37,100,24,76
1|21|38,89.9869281,88.19875776,2.950310559
1|21|43,100,48.64559819,4.288939052
1|21|44,36.79245283,25,75
1|21|45,100,26.31578947,73.68421053
1|21|48,81.96721311,25,75
1|21|50,98.12889813,80.31007752,1.744186047
1|21|51,59.7826087,48.61111111,51.38888889
1|21|52,100,83.26086957,16.73913043
1|21|53,40.625,77.80979827,9.942363112
1|21|54,36.61202186,82.98446995,4.591492235
1|21|55,52.84552846,17.93721973,52.01793722
1|21|56,100,81.88976378,18.11023622
1|21|59,38.07017544,63.29192547,5.527950311
1|21|6,40.44117647,22.87234043,59.57446809
1|21|60,94.66666667,40.85365854,44.51219512
1|21|63,44.03361345,34.82142857,18.39285714
1|21|66,100,29.41176471,49.32126697
1|21|67,50.44642857,25.22255193,49.85163205
1|21|68,60.51282051,25.65055762,51.67286245
1|21|69,100,41.72661871,36.69064748
1|21|70,50.70422535,34.76635514,18.5046729
1|21|72,44.68599034,27.79369628,37.53581662
1|21|78,64.29652042,35.27131783,64.72868217
1|21|8,46.94140373,39.81481481,60.18518519
1|21|80,100,58.75706215,41.24293785
1|21|81,52.02843998,33.74741201,8.074534161
1|21|82,44.50651769,31.14035088,40.35087719
1|21|83,60.99125364,39.16666667,60.83333333
1|21|84,100,51.52671756,48.47328244
1|21|85,100,93.31514325,4.456571169
1|21|86,85.04892368,21.15384615,40.38461538
1|21|87,47.56756757,68.72246696,7.67778477
1|21|88,62.79069767,60.625,14.16666667
1|21|9,100,23.6,59.6
1|21|90,64.70588235,33.33333333,60.49382716
1|21|91,98.29905063,35.18518519,64.81481481
1|21|94,100,20.43010753,60.21505376
1|21|97,100,19.67213115,80.32786885
1|22|1,74.71698113,32.89730574,48.74398022
1|22|10,35.55166375,22.91623768,28.50823651
1|22|11,58.55577409,20.5815793,41.10681672
1|22|12,59.71563981,54.02678431,19.11434025
1|22|13,78.36644592,30.86696217,30.37907471
1|22|15,100,22.93233083,73.59022556
1|22|16,30.37249284,43.78687188,24.98293688
1|22|17,54.18848168,19.27581759,33.7979529
1|22|18,51.72413793,26.96280992,59.6976487
1|22|19,41.16719243,23.31464973,61.10954996
1|22|2,63.54810238,20.90425532,55.69310123
1|22|20,71.16451017,50.68525578,39.73579685
1|22|21,66.80972818,32.17283316,28.65107914
1|22|22,73.09847878,46.2343298,46.67550627
1|22|23,43.88714734,31.30127273,68.69872727
1|22|24,60.83244397,26.34408602,48.2078853
1|22|25,33.9198436,23.10527854,32.19372933
1|22|26,56.86567164,44.92421764,7.021296226
1|22|27,71.5536105,24.20373267,53.60004171
1|22|28,62.44464128,24.98061365,13.18230315
1|22|29,42.15189873,38.99730029,11.9519535
1|22|3,52.75590551,22.78481013,75.69620253
1|22|30,58.11965812,14.87577204,46.62876661
1|22|31,32.85714286,29.53465715,26.37602677
1|22|32,54.25101215,26.50380207,41.58438316
1|22|33,55.75221239,24.6001517,56.05461021
1|22|34,70,26.33997634,48.13449813
1|22|35,73.49593496,21.04732715,31.51127954
1|22|36,41.64724165,31.92023494,15.44619174
1|22|38,100,30.38916256,51.16256158
1|22|39,41.96567863,25.6035904,74.3964096
1|22|4,36.73469388,19.82282699,42.47298426
1|22|40,61.77884615,83.78378378,52.04171563
1|22|41,40.23285899,30.45703434,22.49113603
1|22|42,43.37349398,65.17009055,5.661971685
1|22|43,29.85915493,39.39857196,34.04976988
1|22|44,29.11944202,29.05834473,9.041241957
1|22|45,74.93261456,23.10797743,34.77030488
1|22|46,41.83168317,25.07482672,23.0070391
1|22|47,30.17241379,32.39754906,38.76885544
1|22|48,19.01960784,18.46925856,36.24214476
1|22|49,67.85714286,15.04473711,29.13189907
1|22|5,27.79773418,21.01025774,18.64138239
1|22|50,54.58333333,17.109375,39.52380952
1|22|51,21.44638404,9.384712789,30.66219639
1|22|52,94.2423172,42.59040447,20.73408705
1|22|53,58.29145729,29.14470101,44.04024211
1|22|54,44.19840567,33.88830348,53.11920956
1|22|56,69.57087126,57.28853235,32.01664476
1|22|57,45.25993884,52.66698462,27.9316044
1|22|58,34.44816054,61.72354874,15.02597826
1|22|59,100,34.40557142,52.59612225
1|22|6,60.61776062,23.03980021,41.14406004
1|22|60,63.93129771,36.56854293,24.65996138
1|22|61,100,42.52429119,36.78240353
1|22|62,56.74518201,24.86471778,50.55462393
1|22|63,55.78034682,38.83200376,35.98369383
1|22|64,55.73248408,29.03257097,29.18278961
1|22|65,46.20689655,15.35463289,48.56471625
1|22|66,49.52380952,14.65344921,44.72732211
1|22|67,52.78688525,20.6142289,57.67628306
1|22|68,55.55555556,30.71419836,44.16118803
1|22|69,54.41340782,37.08244928,23.96091569
1|22|7,42.20183486,44.63983917,22.41924492
1|22|70,69.77777778,27.81171579,26.41766107
1|22|71,65.3784219,17.68415823,26.36367742
1|22|72,44.28191489,28.98981338,28.9213674
1|22|73,48.26254826,30.2749903,47.08103064
1|22|74,43.04267161,36.18546845,42.5798176
1|22|75,52.74463007,25.39045703,23.58684981
1|22|76,100,28.7842244,50.25905579
1|22|78,80.32786885,42.68593722,33.37771052
1|22|8,38.27775012,17.80165183,46.86282101
1|22|80,78.45501956,58.75127943,70.62436029
1|22|81,68.98360656,47.55145683,47.69758532
1|22|82,47.3347548,37.13089551,43.37071924
1|22|83,70.66450567,31.72669567,56.9665388
1|22|84,100,24.27970809,66.22790613
1|22|85,73.3490566,29.52605343,70.47394657
1|22|86,40.5648267,24.5559226,26.01306075
1|22|87,48.55324074,24.31700024,75.68299976
1|22|89,71.53167602,24.46294903,59.54573831
1|22|9,44.38138479,16.72700553,35.65153873
1|23|1,64.0019861,29.04755717,46.43228393
1|23|10,27.07006369,23.51832461,34.13854209
1|23|100,58.06451613,13.02384077,70.54790026
1|23|101,46.83065279,59.5059038,37.00750616
1|23|102,100,31.88118812,84.05940594
1|23|103,49.33628319,27.63315098,55.11022179
1|23|104,100,31.29370629,74.56293706
1|23|105,50.49288061,30.71419139,52.13966362
1|23|106,26.14807873,30.96883261,42.3034405
1|23|107,34.22818792,31.83391003,84.08304498
1|23|108,31.82936833,17.67592465,55.9736568
1|23|109,32.53333333,40.18611081,11.4146791
1|23|11,17.20257235,18.40835858,6.60823354
1|23|110,18.50931677,29.20645713,33.67020016
1|23|111,28.71794872,46.23283715,12.61941791
1|23|112,44.39140811,53.65421088,25.00553388
1|23|113,39.10969793,23.06846577,26.87489589
1|23|114,38.8030888,34.5795474,54.59242712
1|23|115,75.35947712,53.52752371,4.155981025
1|23|116,22.43735763,40.16492878,19.60982757
1|23|117,31.39312977,28.85771543,77.35470942
1|23|118,70.32258065,27.45437418,58.31464765
1|23|119,80.52325581,51.64684819,38.61545241
1|23|12,17.68292683,14.70432547,4.203720508
1|23|120,29.91239049,33.70169915,50.79027945
1|23|121,95.75805185,58.12892752,33.99717218
1|23|122,68.8697318,21.96792317,52.76892093
1|23|123,53.64727608,26.38517014,44.19608037
1|23|124,24.35775452,23.34133644,27.96006615
1|23|125,39.60650128,24.65309616,23.57570756
1|23|126,40.03759398,29.39227439,45.88078588
1|23|127,46.42451759,25.00120903,45.34315757
1|23|128,25.2606255,28.84981858,27.68102751
1|23|129,30.25718608,26.30095313,41.14870428
1|23|13,22.91666667,22.18578664,25.90122055
1|23|130,47.61459308,16.89413906,39.8688504
1|23|131,57.42358079,27.97730683,46.0434305
1|23|132,100,18.22094692,70.22955524
1|23|133,68.67816092,22.62253832,71.23822117
1|23|134,93.73241238,27.02159421,55.38782126
1|23|135,72.92929293,18.8410518,48.93747053
1|23|136,45.32085561,22.99132394,46.26546364
1|23|137,66.06334842,24.7190704,49.24196856
1|23|138,26.15859938,22.77463405,30.97858498
1|23|139,79.49167397,36.28739959,57.38581909
1|23|14,100,41.09274092,18.91688552
1|23|140,100,23.72460105,41.50262662
1|23|141,81.22270742,20.06302521,40.50420168
1|23|142,41.87643021,23.45779901,51.18022379
1|23|143,35.90909091,46.0459272,7.375695915
1|23|144,58.85714286,25.63837129,47.7294686
1|23|145,45.56213018,25.99547511,44.35520362
1|23|147,28.14526589,28.26874167,28.23785879
1|23|148,71.74202128,45.04600662,36.12501534
1|23|149,58.82352941,80.11049724,56.24309392
1|23|15,41.83266932,24.37434601,31.79281479
1|23|150,72.60273973,40.28397748,48.0361589
1|23|151,38.13559322,14.27209973,48.32449001
1|23|152,36.17021277,14.35502959,62.46035503
1|23|153,47.10743802,12.42991932,72.16600574
1|23|154,49.46808511,11.29207953,54.71422009
1|23|155,58.74377421,13.67683227,70.74520413
1|23|156,54.54545455,26.28280454,33.89802846
1|23|157,44.02985075,23.87398628,60.84217093
1|23|158,67.02809266,38.89564892,20.86152488
1|23|159,28.125,70.18877629,2.759513255
1|23|16,58.82352941,15.36174203,60.46798875
1|23|160,54.22535211,35.01692184,25.48106366
1|23|161,41.29032258,53.49819094,15.48406863
1|23|162,27.06237425,52.07901151,22.29114731
1|23|163,45.13618677,30.07537688,46.62688442
1|23|164,39.49771689,32.42479558,50.98897252
1|23|166,68.67816092,25.64878893,49.76908695
1|23|167,42.63565891,54.70221036,16.9305519
1|23|168,60.53412463,59.09116927,32.38804176
1|23|169,76.48546144,20.99737533,68.11023622
1|23|17,18.06722689,52.17909775,38.87727525
1|23|170,53.76782077,33.84406924,23.38813464
1|23|171,56.06936416,25.61855154,50.73374737
1|23|172,72.50367107,22.58638758,50.40412306
1|23|173,100,47.26358741,36.41600412
1|23|174,100,39.67924591,40.85242238
1|23|175,75.55753791,37.12969653,55.95066061
1|23|176,100,46.02822103,38.21615477
1|23|177,72.08480565,82.73305085,54.02542373
1|23|178,100,73.90300231,57.93879908
1|23|18,27.93696275,44.93969885,11.99065154
1|23|180,62.65822785,59.55050238,34.07209324
1|23|181,100,29.87012987,75.43290043
1|23|182,61.38996139,62.01257385,17.68053233
1|23|183,37.74703557,58.27103527,16.29098783
1|23|184,61.55143339,28.04477552,49.25207257
1|23|185,52.9209622,24.06800007,42.07947994
1|23|187,53.72262774,29.3426673,65.47025787
1|23|188,100,26.57004831,73.42995169
1|23|189,61.74089069,27.89968652,86.05015674
1|23|19,22.38562092,35.71828463,43.82052526
1|23|190,85.83333333,63.03769966,33.84525199
1|23|191,47.67103348,32.79100569,59.81708357
1|23|192,100,71.57602695,16.44158871
1|23|193,42.74881517,69.51524709,15.22804357
1|23|194,67.51435603,77.87759976,8.822761549
1|23|195,31.97740113,50,69.54545455
1|23|196,55.10597303,28.98089172,85.50955414
1|23|197,49.77477477,24.92730637,66.324579
1|23|198,100,24.08963585,87.95518207
1|23|199,100,81.5045719,53.49127182
1|23|2,44.96124031,25.4768812,23.6599692
1|23|20,15.61032864,37.35045967,22.89295162
1|23|200,30.8423913,28.46846847,72.25225225
1|23|201,48.61460957,23.6414203,25.54294527
1|23|202,100,57.38786001,22.3827661
1|23|203,42.50764526,17.69446957,44.09968988
1|23|204,47.40740741,51.02504811,36.71121711
1|23|205,40.625,15.10958481,74.95524001
1|23|206,81.6091954,11.18791603,73.89272913
1|23|207,35.63218391,12.06598697,77.59841405
1|23|208,59.80392157,13.79120879,64.89010989
1|23|209,53.62318841,20.83333333,60.47237077
1|23|21,28.29705506,25.62110761,34.39362486
1|23|210,52.99539171,14.0749536,70.75417622
1|23|211,56.30252101,18.26735751,59.67875648
1|23|212,51.62601626,22.69430052,35.20725389
1|23|213,76.01572739,90.62385678,3.751713989
1|23|214,41.75654854,26.48707869,62.67641941
1|23|215,68.56617647,26.57602186,42.59813762
1|23|216,70.58823529,50.13936068,42.95030921
1|23|217,54.08560311,49.15554735,35.95247558
1|23|218,85.50628723,54.82898423,30.68627451
1|23|22,28.22966507,24.54261208,54.0288165
1|23|220,97.78996612,77.51196172,53.8277512
1|23|221,59.62389381,48.77819849,26.12257508
1|23|222,45.94594595,46.30137802,33.82981115
1|23|223,70.19230769,25.23148148,69.79166667
1|23|224,100,46.92783044,27.61087999
1|23|225,44.58128079,26.76587061,48.19372045
1|23|226,100,57.27517592,28.59277543
1|23|227,53.29512894,43.38438424,33.0374196
1|23|229,85.15061519,39.9729188,36.18155046
1|23|23,18.73822976,21.59978425,36.64724919
1|23|230,100,90.61132782,6.296195857
1|23|24,12.30348599,23.87966943,7.506973165
1|23|25,45.94771242,24.70355731,36.78712592
1|23|26,16.65542819,28.40066893,25.94923922
1|23|27,12.49164997,25.94550862,22.49322138
1|23|28,21.76814012,47.23780188,22.76450089
1|23|29,70.71320182,24.91632745,43.19990954
1|23|3,59.93690852,36.75,31.10483871
1|23|30,58.5078534,33.82457547,43.97964331
1|23|31,39.69230769,19.65571557,50.90528284
1|23|32,43.3427762,18.94242994,53.96951523
1|23|33,35.8974359,25.40560222,30.83169625
1|23|34,45.28985507,18.16573013,18.9149578
1|23|36,48.54545455,20.76805147,6.666451747
1|23|37,50.70028011,34.85984219,31.37749169
1|23|38,49.64370546,26.22515231,43.22942144
1|23|39,36.90721649,23.99188738,33.20707071
1|23|4,15.85365854,24.92330265,20.22809124
1|23|40,100,25.28835063,68.1372549
1|23|41,28.71972318,23.39759524,49.76154965
1|23|42,30.15006821,19.94796354,36.96405516
1|23|43,33.05439331,21.21468059,13.92082017
1|23|44,22.95825771,16.35199431,33.94683475
1|23|45,15.57935735,26.8442125,6.690956662
1|23|46,12.11401425,25.9776045,21.24934045
1|23|47,12.39726027,40.54536794,20.52704746
1|23|48,68.89214967,22.54146857,17.62158831
1|23|49,19.56378057,22.33606557,70.90163934
1|23|5,43.82716049,27.72866614,38.82512298
1|23|50,31.40394089,24.14942035,30.01996565
1|23|51,18.29085457,46.9649405,10.05144815
1|23|52,25.12491078,23.73349762,15.2354339
1|23|53,25.37313433,23.22057284,9.721825737
1|23|54,27.5549806,54.13383749,8.336224349
1|23|55,25.49800797,22.19708396,21.231272
1|23|56,44.69964664,42.56187176,23.14449094
1|23|57,62.83618582,48.66759414,36.86156353
1|23|58,19.91525424,19.73966435,30.82234957
1|23|6,21.40221402,18.60543303,33.39064781
1|23|60,26.15740741,48.85994293,7.889873144
1|23|61,24.09513961,31.60533198,8.551126815
1|23|62,35.58648111,34.03341578,18.47383232
1|23|63,24.95344507,18.34785509,23.39267103
1|23|64,37.47870528,52.33260742,6.755636279
1|23|65,21.3963964,35.33989054,34.0318372
1|23|66,22.59767687,26.03971696,47.87871871
1|23|67,44.33962264,39.59429104,6.365055884
1|23|68,19.72789116,31.42553585,17.74066888
1|23|69,24.07211029,20.83308605,11.58827893
1|23|7,26.98412698,23.40542522,30.7099218
1|23|70,34.80113636,20.78263053,4.948317633
1|23|71,25.0212766,59.00788222,3.889974594
1|23|72,42.40854646,26.12567132,5.259279006
1|23|73,24.96984318,21.09971869,44.9375608
1|23|74,40.6360424,17.4937595,30.93119166
1|23|75,27.02394527,50.69910199,8.315104475
1|23|76,44.69096672,23.67482993,24.40612245
1|23|77,54.08216329,29.54440065,33.64168581
1|23|78,21.06508876,53.0046419,31.58007704
1|23|79,78.37370242,24.25792243,57.06737877
1|23|8,47.77327935,67.92882649,27.81859619
1|23|80,27.81690141,48.77928462,6.943140996
1|23|81,71.69811321,71.75773535,55.43120474
1|23|82,70.05076142,23.67275192,33.72385592
1|23|83,40.42769857,22.33226826,45.06250135
1|23|84,43.9281943,20.24159081,53.83613096
1|23|85,68.98854962,33.39839644,12.90172986
1|23|86,27.73109244,37.67659156,14.31906692
1|23|87,70.06960557,19.11421911,75.29137529
1|23|88,34.42050087,30.99624212,43.87958653
1|23|89,72.28682171,51.92026111,31.50584097
1|23|9,28.20512821,15.53992235,7.398608388
1|23|90,51.77142857,47.19533734,34.77945072
1|23|91,70.44368601,19.53642384,68.21192053
1|23|92,26.18453865,27.81299562,39.64483665
1|23|93,56.82605683,19.74293092,44.31469551
1|23|94,69.91310644,27.98528975,39.95898775
1|23|95,70.24793388,35.94854663,39.07229741
1|23|96,25.51319648,26.06783266,57.23525264
1|23|97,44.55445545,19.82595167,65.6756932
1|23|98,40,55.52791813,22.09464809
1|23|99,50,19.61265685,56.31819422
1|24|1,100,25.625,45
1|24|10,59.63687151,22.50712251,56.55270655
1|24|100,71.92174914,18.84368308,44.11134904
1|24|101,56.34580012,24.01055409,36.14775726
1|24|102,100,23.44428365,26.04920405
1|24|103,47.34939759,27.21649485,44.12371134
1|24|104,48.02259887,24.82758621,75.17241379
1|24|105,55.43175487,19.88130564,62.61127596
1|24|106,42.14092141,26.4,55.73333333
1|24|107,52.77777778,31.03850642,8.751458576
1|24|109,100,35.87301587,40.63492063
1|24|11,100,87.78085033,3.905979952
1|24|110,100,12.86863271,67.02412869
1|24|111,82.68864933,19.83695652,57.06521739
1|24|112,63.79310345,27.65957447,72.34042553
1|24|114,66.84782609,27.33990148,51.23152709
1|24|115,73.25268817,26.14678899,55.27522936
1|24|116,58.14536341,19.9376947,43.92523364
1|24|118,86.79060665,20,63.07692308
1|24|119,62.86919831,20.66420664,79.33579336
1|24|12,52.50783699,14.18439716,49.17257683
1|24|120,77.90055249,91.97965571,5.086071987
1|24|121,62.56077796,35.50295858,64.49704142
1|24|122,100,78.30845771,4.850746269
1|24|125,100,92.18719016,7.812809835
1|24|126,47.36842105,71.84730743,11.58827539
1|24|127,51.82648402,39.30348259,60.69651741
1|24|13,61.4479638,74.18273261,16.42917016
1|24|131,100,46.26168224,42.21183801
1|24|132,68.61669714,30.62827225,57.59162304
1|24|134,51.4527845,19.94750656,80.05249344
1|24|135,84.33098592,23.1372549,76.8627451
1|24|136,84.4082655,57.00277521,3.348751156
1|24|137,100,37.93103448,62.06896552
1|24|138,88.05227131,26.34408602,48.79032258
1|24|139,100,19.47069943,54.25330813
1|24|14,69.37919463,36.29893238,63.70106762
1|24|140,49.65034965,14.41176471,55.58823529
1|24|141,74.63768116,20.63492063,69.04761905
1|24|142,69.11764706,15.6462585,84.3537415
1|24|143,56.14973262,18.13953488,70.69767442
1|24|144,76.76056338,10.65989848,71.57360406
1|24|145,71.73913043,20.8,56
1|24|146,56.2,20.84805654,64.31095406
1|24|147,58.04347826,17.55319149,49.46808511
1|24|148,50.65502183,31.29770992,33.84223919
1|24|149,62.85178236,29.28082192,34.76027397
1|24|150,86.35057471,65.88235294,21.29411765
1|24|151,83.081571,56.72333849,28.438949
1|24|153,63.54166667,20.20725389,61.65803109
1|24|154,60.20671835,25.08143322,56.67752443
1|24|155,59.17159763,19.66527197,66.52719665
1|24|156,100,32.4,46
1|24|157,100,82.7480916,13.7913486
1|24|158,59.09090909,17.62295082,50.40983607
1|24|159,25.81967213,13.52941176,50.58823529
1|24|16,58.37563452,30.8681672,9.860664523
1|24|160,34.19689119,14.85148515,45.04950495
1|24|161,100,26.72413793,73.27586207
1|24|163,44.88636364,25.92592593,29.1005291
1|24|164,72.93064877,38.27586207,35.86206897
1|24|166,100,27.27272727,53.40909091
1|24|167,100,14.09090909,60
1|24|168,60.70726916,68.46846847,20
1|24|169,100,26.82926829,62.0596206
1|24|17,37.43842365,76.82382134,10.52109181
1|24|171,52.94906166,23.52941176,60.86956522
1|24|172,76.41723356,39.02912621,38.6407767
1|24|173,100,58.11764706,41.88235294
1|24|174,100,37.34439834,42.94605809
1|24|175,38.8101983,18.44919786,39.57219251
1|24|179,100,63.95663957,31.16531165
1|24|18,63.7804878,23.8961039,52.98701299
1|24|180,59.42408377,18.87323944,47.6056338
1|24|182,88.97637795,26.39751553,54.03726708
1|24|19,31.18908382,24.61873638,51.19825708
1|24|2,54.32372506,17.97752809,23.59550562
1|24|20,100,87.27451623,5.96917022
1|24|21,71.50259067,26.9047619,45.23809524
1|24|22,88.99755501,22.14765101,63.42281879
1|24|23,66.83291771,61.23260437,21.66998012
1|24|24,64.28571429,18.97810219,50.3649635
1|24|25,45.16129032,21.11553785,7.370517928
1|24|26,86.95652174,28.93258427,23.87640449
1|24|27,24.80818414,18.18181818,81.81818182
1|24|28,62.89855072,32.73703041,44.54382826
1|24|29,100,25.53191489,50.17730496
1|24|3,86.13376835,21.16788321,49.08759124
1|24|30,77.6119403,35.82608696,43.65217391
1|24|31,100,17.91530945,68.72964169
1|24|32,75.27054108,29.85781991,48.81516588
1|24|33,68.39186691,25.3164557,41.51898734
1|24|34,68.84210526,29.28759894,70.71240106
1|24|35,73.8410596,17.8041543,63.50148368
1|24|36,58.13953488,22.69736842,60.19736842
1|24|37,56.55737705,22.16358839,48.81266491
1|24|38,45.77464789,19.47565543,57.30337079
1|24|39,100,34.54833597,4.014791337
1|24|4,100,36.50793651,28.20512821
1|24|40,60.90712743,77.46319366,8.380520951
1|24|41,54.82233503,8.813559322,58.6440678
1|24|42,57.51295337,11.31221719,75.11312217
1|24|43,32.02357564,22.94372294,25.10822511
1|24|45,56.57142857,14.18181818,68.36363636
1|24|46,54.08163265,18.09954751,57.01357466
1|24|47,70.1863354,16.18705036,62.23021583
1|24|48,70.40816327,10.86956522,65.65217391
1|24|49,50.32967033,32.4099723,40.99722992
1|24|5,100,14.75409836,48.36065574
1|24|50,66.14173228,13.74407583,66.82464455
1|24|51,35.71428571,28.57142857,36.28571429
1|24|52,95.07751938,18.86792453,49.05660377
1|24|53,75.6097561,13.02325581,74.41860465
1|24|54,58.5106383,15.92039801,69.65174129
1|24|56,51.70940171,17.50972763,60.70038911
1|24|57,45.26066351,25,53.75
1|24|58,44.2680776,33.33333333,18.57506361
1|24|59,60.72072072,22.4852071,18.93491124
1|24|6,44.14141414,17.5066313,47.08222812
1|24|60,49.04862579,16.07929515,53.96475771
1|24|61,50.3900156,26.11336032,41.09311741
1|24|62,42.44444444,28.15884477,13.71841155
1|24|63,100,36.63220089,24.96307238
1|24|64,51.76678445,21.1328976,50.32679739
1|24|65,57.60869565,22.82282282,50.15015015
1|24|66,69.26121372,18.46590909,49.14772727
1|24|67,47.45011086,81.52046784,10.11695906
1|24|68,82.26415094,13.09192201,57.10306407
1|24|69,44.39834025,9.349593496,62.19512195
1|24|7,100,34.13978495,48.38709677
1|24|70,69.64285714,11.96172249,68.89952153
1|24|71,48.60335196,13.79310345,37.93103448
1|24|72,35.27336861,23.21899736,39.05013193
1|24|73,81.93277311,18.38709677,60
1|24|74,19.05511811,12.22570533,54.54545455
1|24|75,20.93802345,29.29061785,17.39130435
1|24|76,47.71784232,27.02020202,52.52525253
1|24|77,28.59531773,22.68326418,14.2461964
1|24|78,48.20512821,33.53080569,12.79620853
1|24|79,46.03658537,10.84337349,70.2811245
1|24|8,58.19397993,88.23964497,5.584319527
1|24|80,39.16500994,18.21493625,43.16939891
1|24|81,21.85089974,29.45590994,11.25703565
1|24|82,37.98882682,17.5257732,35.56701031
1|24|83,48.26498423,15.08379888,62.29050279
1|24|84,41.55455904,24.03560831,43.76854599
1|24|85,58.13953488,22.42647059,55.51470588
1|24|86,65.81920904,25,47.05882353
1|24|87,25.50607287,26.44927536,42.39130435
1|24|88,52.26666667,20.32786885,35.08196721
1|24|89,54.45544554,34.36754177,32.69689737
1|24|9,100,43.98340249,56.01659751
1|24|90,55.35248042,20.33898305,52.30024213
1|24|91,65.86345382,29.11877395,32.18390805
1|24|92,45.68421053,33.2046332,66.7953668
1|24|93,100,34.09090909,40.25974026
1|24|94,35.79638752,24.79740681,37.43922204
1|24|95,39.42731278,28.52459016,55.40983607
1|24|96,56.65122435,20.39660057,56.37393768
1|24|97,33.45454545,19.20415225,38.4083045
1|24|98,27.86206897,28.6746988,40.24096386
1|24|99,89.07469342,69.84960611,4.702793029
