uni_const_code,pre_ind_nota,post_ind_nota,nota_percoftotal,pre-post,post-pre,nota_vote_percentage,gen_state,state_id,n_indnota_pre,n_indnota_post,post-pre_ncand_nota,post-pre_ncand
1|3|88,87.99225307,38.0952381,43.65079365,49.89701497,-49.89701497,0.55,1,3,4,3,-1,-2
1|3|89,40.07633588,28.31858407,49.55752212,11.75775181,-11.75775181,0.56,1,3,4,3,-1,-2
1|3|9,100,30.35714286,69.64285714,69.64285714,-69.64285714,0.39,1,3,1,2,1,0
1|3|90,32.28840125,21.49122807,14.47368421,10.79717318,-10.79717318,0.33,1,3,9,11,2,1
1|3|92,74.44444444,25.54744526,58.39416058,48.89699918,-48.89699918,0.8,1,3,5,3,-2,-3
1|3|93,100,39.13043478,46.37681159,60.86956522,-60.86956522,0.96,1,3,1,3,2,1
1|3|94,41.66666667,34,30,7.66666667,-7.66666667,0.45,1,3,4,4,0,-1
1|3|95,72.12121212,69.45812808,30.54187192,2.66308404,-2.66308404,0.62,1,3,2,2,0,-1
1|3|98,100,45.45454545,54.54545455,54.54545455,-54.54545455,0.48,1,3,1,2,1,0
1|3|99,38.0952381,49.78165939,30.56768559,-11.68642129,11.68642129,0.7,1,3,6,3,-3,-4
1|5|1,100,94.65463381,5.345366192,5.34536619,-5.34536619,1.54,1,5,1,2,1,0
1|5|10,61.25675405,56.85851319,1.630695444,4.39824086,-4.39824086,0.68,1,5,4,5,1,0
1|5|11,68.27852998,97.14514408,2.854855923,-28.8666141,28.8666141,1.07,1,5,2,2,0,-1
1|5|12,91.55873158,61.11111111,9.036144578,30.44762047,-30.44762047,1.35,1,5,2,5,3,2
1|5|13,89.1851408,82.6551904,2.790818988,6.5299504,-6.5299504,1.07,1,5,4,6,2,1
1|5|14,52.5058548,91.57546449,3.283278188,-39.06960969,39.06960969,1.29,1,5,7,4,-3,-4
1|5|15,100,65.16129032,34.83870968,34.83870968,-34.83870968,0.54,1,5,1,2,1,0
1|5|16,30.05617978,56.49819495,10.83032491,-26.44201517,26.44201517,0.6,1,5,8,7,-1,-2
1|5|17,39.41754148,60.43857014,1.862421147,-21.02102866,21.02102866,0.62,1,5,12,7,-5,-6
1|5|18,51.18110236,53.44352617,4.958677686,-2.26242381,2.26242381,0.36,1,5,3,14,11,10
1|5|19,52.8277635,57.13224368,4.160475483,-4.30448018,4.30448018,0.56,1,5,9,11,2,1
1|5|2,100,57.19191148,3.433803892,42.80808852,-42.80808852,0.9,1,5,1,4,3,2
1|5|20,61.98347107,61.67146974,28.8184438,0.31200133,-0.31200133,1,1,5,2,3,1,0
1|5|21,60.54421769,58.64759428,11.44343303,1.89662341,-1.89662341,0.88,1,5,3,6,3,2
1|5|22,85.68088837,51.49425287,19.31034483,34.1866355,-34.1866355,0.84,1,5,5,7,2,1
1|5|23,52.33013163,16.75675676,55.67567568,35.57337487,-35.57337487,1.03,1,5,7,4,-3,-4
1|5|24,86.2970297,88.48300355,4.008117707,-2.18597385,2.18597385,0.79,1,5,9,6,-3,-4
1|5|25,34.46969697,54.54545455,22.07792208,-20.07575758,20.07575758,0.68,1,5,8,5,-3,-4
1|5|26,83.49705305,14.37125749,29.94011976,69.12579556,-69.12579556,0.5,1,5,9,8,-1,-2
1|5|27,81.18609407,71.00396301,4.821664465,10.18213106,-10.18213106,0.73,1,5,3,5,2,1
1|5|29,55,19.56521739,47.82608696,35.43478261,-35.43478261,0.44,1,5,2,4,2,1
1|5|3,47.86196549,78.03203661,7.688787185,-30.17007112,30.17007112,1.68,1,5,3,4,1,0
1|5|30,32.60869565,89.01655965,1.318012842,-56.407864,56.407864,0.39,1,5,5,7,2,1
1|5|31,57.42358079,15.78947368,73.68421053,41.63410711,-41.63410711,0.42,1,5,7,3,-4,-5
1|5|32,98.20276498,69.69230769,7.538461538,28.51045729,-28.51045729,0.49,1,5,2,9,7,6
1|5|33,79.52755906,44.08602151,36.55913978,35.44153755,-35.44153755,0.34,1,5,3,3,0,-1
1|5|34,94.784689,66.60973527,3.15969257,28.17495373,-28.17495373,0.37,1,5,4,6,2,1
1|5|35,58.88594164,20.58823529,38.82352941,38.29770635,-38.29770635,0.66,1,5,6,5,-1,-2
1|5|36,42.88164666,71.92982456,6.648199446,-29.0481779,29.0481779,2.16,1,5,6,5,-1,-2
1|5|37,50.27932961,34.56090652,40.2266289,15.71842309,-15.71842309,1.42,1,5,3,4,1,0
1|5|38,38.63636364,78.80859375,11.328125,-40.17223011,40.17223011,1.16,1,5,3,3,0,-1
1|5|39,59.53469049,36.08748481,2.97691373,23.44720568,-23.44720568,0.49,1,5,5,7,2,1
1|5|4,82.10116732,55,16.02941176,27.10116732,-27.10116732,1.09,1,5,2,4,2,1
1|5|40,31.53988868,33.13069909,37.08206687,-1.59081041,1.59081041,1.22,1,5,4,4,0,-1
1|5|41,65.27777778,19.2893401,32.99492386,45.98843768,-45.98843768,0.65,1,5,2,7,5,4
1|5|42,53.38409475,61.96319018,11.41104294,-8.57909543,8.57909543,0.93,1,5,5,4,-1,-2
1|5|43,100,92.25888325,4.53680203,7.74111675,-7.74111675,1.43,1,5,1,3,2,1
1|5|44,100,24.21052632,42.36842105,75.78947368,-75.78947368,1.61,1,5,1,6,5,4
1|5|45,100,86.32178869,6.926786497,13.67821131,-13.67821131,1.58,1,5,1,3,2,1
1|5|46,36.42052566,36.36363636,32.69230769,0.0568893,-0.0568893,1.87,1,5,4,5,1,0
1|5|47,57.43944637,30.48780488,69.51219512,26.95164149,-26.95164149,2.28,1,5,2,2,0,-1
1|5|48,42.37560193,42.15413185,11.88486537,0.22147008,-0.22147008,1.28,1,5,4,5,1,0
1|5|49,100,32.40938166,39.445629,67.59061834,-67.59061834,1.85,1,5,1,5,4,3
1|5|5,31.98439785,75.10862818,18.62197393,-43.12423033,43.12423033,3,1,5,5,3,-2,-3
1|5|50,61.70886076,89.96763754,10.03236246,-28.25877678,28.25877678,1.55,1,5,2,2,0,-1
1|5|51,100,34.85714286,45.14285714,65.14285714,-65.14285714,2.37,1,5,1,4,3,2
1|5|52,76.45107794,26.05263158,31.57894737,50.39844636,-50.39844636,1.2,1,5,4,5,1,0
1|5|56,85.59322034,86.83206107,7.15648855,-1.23884073,1.23884073,1.5,1,5,5,5,0,-1
1|5|57,43.57142857,86.14138027,4.386700196,-42.5699517,42.5699517,1.57,1,5,5,6,1,0
1|5|58,100,73.99176955,12.09876543,26.00823045,-26.00823045,1.47,1,5,1,3,2,1
1|5|59,59.23076923,19.44444444,64.81481481,39.78632479,-39.78632479,0.7,1,5,4,3,-1,-2
1|5|6,41.95975174,29.87951807,35.90361446,12.08023367,-12.08023367,1.49,1,5,5,5,0,-1
1|5|60,53.97625045,74.60555973,4.132231405,-20.62930928,20.62930928,1.1,1,5,4,5,1,0
1|5|61,71.74139729,18.61313869,41.97080292,53.1282586,-53.1282586,1.15,1,5,6,5,-1,-2
1|5|62,30.18867925,34.80662983,38.67403315,-4.61795058,4.61795058,0.7,1,5,6,5,-1,-2
1|5|63,61.79245283,83.89095415,7.682775713,-22.09850132,22.09850132,0.62,1,5,4,5,1,0
1|5|64,94.26142402,27.5,72.5,66.76142402,-66.76142402,0.87,1,5,2,2,0,-1
1|5|65,94.96124031,38.28828829,34.68468468,56.67295202,-56.67295202,0.77,1,5,2,5,3,2
1|5|66,45,23.22580645,32.90322581,21.77419355,-21.77419355,0.51,1,5,4,6,2,1
1|5|67,52.98507463,29.67741935,40.64516129,23.30765528,-23.30765528,0.63,1,5,2,4,2,1
1|5|68,84.13672217,25,33,59.13672217,-59.13672217,0.66,1,5,2,5,3,2
1|5|69,65.6462585,38.34951456,23.78640777,27.29674394,-27.29674394,0.98,1,5,2,4,2,1
1|5|7,80.99173554,49.78540773,2.725321888,31.20632781,-31.20632781,1.27,1,5,2,4,2,1
1|5|70,80.82797428,74.30093209,14.64713715,6.52704219,-6.52704219,1.1,1,5,5,4,-1,-2
1|5|8,63.73855121,47.08097928,10.26365348,16.65757193,-16.65757193,2.18,1,5,4,7,3,2
1|5|9,100,68.63783466,6.531332745,31.36216534,-31.36216534,2.22,1,5,1,4,3,2
1|6|1,83.30982605,40.44632715,28.64839707,42.8634989,-42.8634989,0.645,1,6,4,4,0,-1
1|6|10,30.16650343,36.78120617,35.71879383,-6.61470274,6.61470274,0.565,1,6,9,4,-5,-6
1|6|11,89.5263509,69.79409479,17.35881078,19.73225611,-19.73225611,0.485,1,6,5,4.5,-0.5,-1.5
1|6|13,90.76112973,55.41102585,22.07942549,35.35010388,-35.35010388,0.62,1,6,7,5.5,-1.5,-2.5
1|6|14,60.66536204,61.01405678,19.47664256,-0.34869474,0.34869474,0.55,1,6,4,5,1,0
1|6|15,93.24124322,88.93274499,3.530385475,4.30849823,-4.30849823,0.71,1,6,3,4,1,0
1|6|16,37.80918728,65.35876982,10.1803463,-27.54958254,27.54958254,0.24,1,6,6,8,2,1
1|6|17,55.33333333,21.25424862,30.71265393,34.07908471,-34.07908471,0.41,1,6,3,7,4,3
1|6|18,93.40206186,52.02474808,0.564654614,41.37731378,-41.37731378,0.305,1,6,12,9.5,-2.5,-3.5
1|6|19,65.62804284,82.49030003,1.959190089,-16.86225719,16.86225719,0.465,1,6,6,6.5,0.5,-0.5
1|6|2,55.7312253,40.73142123,32.70230068,14.99980407,-14.99980407,0.89,1,6,3,7.5,4.5,3.5
1|6|20,75.68881686,70.3608492,1.955964606,5.32796766,-5.32796766,0.505,1,6,6,6.5,0.5,-0.5
1|6|21,30.10380623,56.20395328,34.09386396,-26.10014705,26.10014705,0.99,1,6,5,4,-1,-2
1|6|22,29.10521141,40.02644023,17.52046575,-10.92122882,10.92122882,0.395,1,6,6,6,0,-1
1|6|23,49.11487759,45.44099557,0.788297523,3.67388202,-3.67388202,0.235,1,6,6,11,5,4
1|6|24,56.63615561,74.42999648,2.523619277,-17.79384087,17.79384087,0.415,1,6,6,9,3,2
1|6|25,33.33333333,32.51736111,43.3125,0.81597222,-0.81597222,0.935,1,6,4,4.5,0.5,-0.5
1|6|27,41.36125654,64.10995778,18.46770774,-22.74870124,22.74870124,0.375,1,6,4,5,1,0
1|6|28,69.23076923,53.31493301,42.72612271,15.91583622,-15.91583622,0.405,1,6,2,3,1,0
1|6|29,37.61904762,26.43972569,32.78939106,11.17932193,-11.17932193,0.325,1,6,4,6,2,1
1|6|3,67.12473573,55.44217687,56.46258503,11.68255886,-11.68255886,0.38,1,6,4,3,-1,-2
1|6|30,100,62.85525951,29.1659728,37.14474049,-37.14474049,0.37,1,6,1,3,2,1
1|6|31,100,17.68641889,42.76531089,82.31358111,-82.31358111,0.425,1,6,1,7.5,6.5,5.5
1|6|32,88.02083333,55.36914336,14.46434473,32.65168997,-32.65168997,0.385,1,6,5,6.5,1.5,0.5
1|6|33,69.6969697,51.52552927,22.16687422,18.17144043,-18.17144043,0.24,1,6,3,7.5,4.5,3.5
1|6|34,51.78571429,39.52954119,29.63502233,12.2561731,-12.2561731,0.335,1,6,2,5,3,2
1|6|35,91.81034483,92.28443834,3.426943776,-0.47409351,0.47409351,0.41,1,6,6,4,-2,-3
1|6|36,85.92375367,43.13192954,20.42817865,42.79182413,-42.79182413,0.425,1,6,7,8,1,0
1|6|37,43.04932735,62.61850278,13.11640305,-19.56917543,19.56917543,0.25,1,6,6,4.5,-1.5,-2.5
1|6|38,54.21686747,34.086629,31.39202762,20.13023847,-20.13023847,0.58,1,6,2,5,3,2
1|6|39,87.00564972,52.68619634,10.95969296,34.31945338,-34.31945338,0.34,1,6,5,10.5,5.5,4.5
1|6|4,44.89795918,61.51927662,21.90177602,-16.62131744,16.62131744,0.81,1,6,5,4,-1,-2
1|6|40,93.2501418,17.47847109,11.89597459,75.77167071,-75.77167071,0.275,1,6,7,13,6,5
1|6|41,37.1559633,22.72876802,22.60403531,14.42719528,-14.42719528,0.615,1,6,5,7,2,1
1|6|42,100,36.3247227,55.40460061,63.6752773,-63.6752773,0.645,1,6,1,2.5,1.5,0.5
1|6|43,70.83333333,20.43972993,52.22629649,50.3936034,-50.3936034,0.965,1,6,4,5.5,1.5,0.5
1|6|44,86.08294931,65.12355402,31.34457298,20.95939529,-20.95939529,0.295,1,6,5,5,0,-1
1|6|45,91.78044023,57.44379196,10.99343555,34.33664827,-34.33664827,0.51,1,6,10,10.5,0.5,-0.5
1|6|46,61.8556701,22.93329161,25.74844834,38.92237849,-38.92237849,0.49,1,6,2,7.5,5.5,4.5
1|6|47,58.16993464,43.43551186,17.17370349,14.73442278,-14.73442278,0.48,1,6,4,7.5,3.5,2.5
1|6|48,51.63934426,60.21179349,30.61671173,-8.57244923,8.57244923,0.495,1,6,2,4,2,1
1|6|49,68.18181818,69.15552136,4.04485738,-0.97370318,0.97370318,0.12,1,6,3,13.5,10.5,9.5
1|6|5,43.44262295,55.39557882,13.8622261,-11.95295587,11.95295587,0.825,1,6,3,6.5,3.5,2.5
1|6|50,43.70179949,66.39508111,5.149136578,-22.69328162,22.69328162,0.3,1,6,7,11.5,4.5,3.5
1|6|51,81.53526971,80.54245711,3.157677423,0.9928126,-0.9928126,0.43,1,6,9,7,-2,-3
1|6|52,91.31630648,33.72980111,19.69947305,57.58650537,-57.58650537,0.93,1,6,8,11.5,3.5,2.5
1|6|53,11.58301158,33.71031746,14.42460317,-22.12730588,22.12730588,0.345,1,6,13,9,-4,-5
1|6|54,69.37124967,20.55285681,22.35523171,48.81839286,-48.81839286,0.325,1,6,12,10,-2,-3
1|6|55,25,61.01722521,23.09434142,-36.01722521,36.01722521,0.22,1,6,7,5.5,-1.5,-2.5
1|6|56,20.80536913,79.7861141,2.352872721,-58.98074497,58.98074497,0.305,1,6,9,9,0,-1
1|6|57,29.43209877,38.69146252,19.78816785,-9.25936375,9.25936375,0.51,1,6,15,13,-2,-3
1|6|58,24,54.08185224,6.223440802,-30.08185224,30.08185224,0.165,1,6,10,10.5,0.5,-0.5
1|6|59,43.08131241,27.34289804,10.6938386,15.73841437,-15.73841437,0.165,1,6,11,9,-2,-3
1|6|6,50.43478261,37.29187903,36.85864764,13.14290358,-13.14290358,0.4,1,6,2,3.5,1.5,0.5
1|6|60,83.34650856,56.89412398,14.30447411,26.45238458,-26.45238458,0.245,1,6,9,12.5,3.5,2.5
1|6|61,61.01694915,21.50786309,38.14061055,39.50908606,-39.50908606,0.265,1,6,3,6.5,3.5,2.5
1|6|62,41.73228346,73.21668363,13.41777716,-31.48440017,31.48440017,0.75,1,6,5,8.5,3.5,2.5
1|6|63,71.56862745,30.14670943,35.43300071,41.42191802,-41.42191802,0.37,1,6,3,5,2,1
1|6|64,48.94736842,44.05420354,17.1833576,4.89316488,-4.89316488,0.33,1,6,5,8,3,2
1|6|65,89.37296417,84.01070267,2.721206434,5.3622615,-5.3622615,0.345,1,6,8,6.5,-1.5,-2.5
1|6|66,58.87573964,55.61799368,21.23742455,3.25774596,-3.25774596,0.415,1,6,7,6,-1,-2
1|6|67,95.67537209,91.47736971,1.54682182,4.19800238,-4.19800238,0.23,1,6,6,4.5,-1.5,-2.5
1|6|68,38.91312971,44.18549612,3.891918916,-5.27236641,5.27236641,0.38,1,6,9,9,0,-1
1|6|69,86.49367931,61.85350433,13.25531272,24.64017498,-24.64017498,0.365,1,6,6,6.5,0.5,-0.5
1|6|7,83.97104447,53.02959459,19.58716101,30.94144988,-30.94144988,0.37,1,6,2,3.5,1.5,0.5
1|6|70,32.76792598,53.59477124,51.36165577,-20.82684526,20.82684526,0.475,1,6,9,4.5,-4.5,-5.5
1|6|71,52.33236152,56.56526762,50.61609549,-4.2329061,4.2329061,0.325,1,6,8,4.5,-3.5,-4.5
1|6|72,72.89719626,47.74891775,30.33642548,25.14827851,-25.14827851,0.395,1,6,2,6.5,4.5,3.5
1|6|73,92.74860037,72.25356544,7.26169102,20.49503493,-20.49503493,0.39,1,6,7,6.5,-0.5,-1.5
1|6|74,96.76460878,47.83488292,14.52163682,48.92972586,-48.92972586,0.445,1,6,9,6.5,-2.5,-3.5
1|6|75,49.8349835,67.85750074,10.85086005,-18.02251724,18.02251724,0.485,1,6,6,4.5,-1.5,-2.5
1|6|76,77.7262181,89.23096651,2.251836508,-11.50474841,11.50474841,0.66,1,6,7,8,1,0
1|6|77,82.71854472,58.75204626,2.931591199,23.96649846,-23.96649846,0.72,1,6,9,9.5,0.5,-0.5
1|6|78,41.33402009,57.63854448,9.118127882,-16.30452439,16.30452439,0.28,1,6,8,7.5,-0.5,-1.5
1|6|79,70.07611798,23.42342342,63.51351351,46.65269456,-46.65269456,0.33,1,6,7,3.5,-3.5,-4.5
1|6|8,100,42.1457156,26.89614147,57.8542844,-57.8542844,0.45,1,6,1,7,6,5
1|6|80,92.10706932,48.72369065,31.44150759,43.38337867,-43.38337867,0.29,1,6,3,5.5,2.5,1.5
1|6|81,36.08040201,94.31642183,1.444960161,-58.23601982,58.23601982,0.44,1,6,16,6.5,-9.5,-10.5
1|6|82,60.61040557,41.72592114,25.66257272,18.88448443,-18.88448443,0.32,1,6,7,5,-2,-3
1|6|83,36.48648649,25.76934913,40.2177258,10.71713736,-10.71713736,0.455,1,6,6,5.5,-0.5,-1.5
1|6|84,38.50931677,21.58488064,39.23242706,16.92443613,-16.92443613,0.59,1,6,6,6,0,-1
1|6|85,49.62962963,61.42139023,18.06993601,-11.7917606,11.7917606,0.475,1,6,4,5.5,1.5,0.5
1|6|86,55.307373,72.36976357,5.661632138,-17.06239057,17.06239057,0.61,1,6,3,8.5,5.5,4.5
1|6|87,43.53741497,22.0595257,63.62008595,21.47788927,-21.47788927,1.205,1,6,3,4,1,0
1|6|88,71.01449275,75.05887476,12.38560243,-4.04438201,4.04438201,1.005,1,6,6,4.5,-1.5,-2.5
1|6|89,87.78135048,21.02893643,70.18239187,66.75241405,-66.75241405,1.155,1,6,7,3,-4,-5
1|6|9,29.76588629,26.37064447,52.08757323,3.39524182,-3.39524182,0.67,1,6,7,3.5,-3.5,-4.5
1|6|90,80.13245033,33.37862319,41.5307971,46.75382714,-46.75382714,0.805,1,6,4,4.5,0.5,-0.5
1|7|1,75.78253707,43.75340759,41.79842667,32.02912948,-32.02912948,0.565,1,7,4,3,-1,-2
1|7|10,60.54421769,22.4137931,88.79310345,38.13042459,-38.13042459,0.81,1,7,3,1.5,-1.5,-2.5
1|7|11,44.80519481,48.07973629,31.28596228,-3.27454148,3.27454148,0.6,1,7,4,5,1,0
1|7|12,47.82608696,30.98814229,69.01185771,16.83794467,-16.83794467,0.57,1,7,3,2,-1,-2
1|7|13,78.94736842,16.12645058,83.87354942,62.82091784,-62.82091784,0.61,1,7,2,2,0,-1
1|7|14,40.76923077,52.63761468,27.91794088,-11.86838391,11.86838391,0.69,1,7,5,4,-1,-2
1|7|15,50,39.61122911,55.63763967,10.38877089,-10.38877089,0.51,1,7,3,2.5,-0.5,-1.5
1|7|16,25.78125,47.27665706,30.13688761,-21.49540706,21.49540706,0.445,1,7,7,5.5,-1.5,-2.5
1|7|17,36.23188406,53.21428571,24.55357143,-16.98240165,16.98240165,0.535,1,7,7,4,-3,-4
1|7|18,62.16216216,37.56097561,39.43089431,24.60118655,-24.60118655,0.715,1,7,4,5,1,0
1|7|19,36.49635036,33.32848837,25.94476744,3.16786199,-3.16786199,0.455,1,7,7,6.5,-0.5,-1.5
1|7|2,23.13253012,44.95601173,20.24926686,-21.82348161,21.82348161,0.31,1,7,9,6,-3,-4
1|7|20,26.15384615,39.72739362,36.31110689,-13.57354747,13.57354747,0.6,1,7,8,7,-1,-2
1|7|21,49.41176471,46.64198121,13.02038541,2.7697835,-2.7697835,0.33,1,7,7,8,1,0
1|7|22,58.82352941,26.36683508,36.71959581,32.45669433,-32.45669433,0.375,1,7,3,5,2,1
1|7|23,59.30232558,16.72813488,60.71522655,42.5741907,-42.5741907,0.555,1,7,3,4.5,1.5,0.5
1|7|24,50,52.94117647,61.76470588,-2.94117647,2.94117647,0.685,1,7,6,2,-4,-5
1|7|25,31.25,57.91666667,25.83333333,-26.66666667,26.66666667,0.51,1,7,7,4.5,-2.5,-3.5
1|7|26,50.64935065,32.42762614,60.26468156,18.22172451,-18.22172451,0.68,1,7,3,2.5,-0.5,-1.5
1|7|27,46.82539683,39.74084386,31.48961234,7.08455297,-7.08455297,0.86,1,7,15,7.5,-7.5,-8.5
1|7|28,32.66666667,83.45323741,58.27338129,-50.78657074,50.78657074,0.715,1,7,6,1.5,-4.5,-5.5
1|7|29,68.875,32.5445319,41.19200497,36.3304681,-36.3304681,0.575,1,7,10,5.5,-4.5,-5.5
1|7|3,21.96531792,34.42942943,40.05005005,-12.46411151,12.46411151,0.56,1,7,8,4,-4,-5
1|7|30,40.97222222,51.29339516,32.10928688,-10.32117294,10.32117294,0.57,1,7,4,4.5,0.5,-0.5
1|7|31,45.71428571,42.48048734,37.31201218,3.23379837,-3.23379837,0.58,1,7,12,4,-8,-9
1|7|32,37.95620438,47.44421907,25.31947262,-9.48801469,9.48801469,0.595,1,7,5,5,0,-1
1|7|33,37.20930233,21.85598377,55.16396214,15.35331856,-15.35331856,0.445,1,7,7,4.5,-2.5,-3.5
1|7|34,86.40406607,36.32826318,33.12477892,50.07580289,-50.07580289,0.4,1,7,8,7.5,-0.5,-1.5
1|7|35,71.34277134,45.62603648,24.79270315,25.71673486,-25.71673486,0.42,1,7,9,5.5,-3.5,-4.5
1|7|36,100,44.46581197,45.70512821,55.53418803,-55.53418803,0.54,1,7,1,2.5,1.5,0.5
1|7|37,69.89247312,28.45238095,52.38095238,41.44009217,-41.44009217,0.51,1,7,2,3.5,1.5,0.5
1|7|38,37.57225434,21.78220859,43.39263804,15.79004575,-15.79004575,0.575,1,7,10,6,-4,-5
1|7|39,63.55932203,44.28985928,27.15798636,19.26946275,-19.26946275,0.48,1,7,3,5,2,1
1|7|4,45.58823529,31.56862745,45.14831574,14.01960784,-14.01960784,0.62,1,7,7,3.5,-3.5,-4.5
1|7|40,35.9375,22.9527709,52.94229671,12.9847291,-12.9847291,0.54,1,7,9,5.5,-3.5,-4.5
1|7|41,100,26.88275567,50.41720154,73.11724433,-73.11724433,0.515,1,7,1,4,3,2
1|7|42,36.97478992,24.96527778,59.82638889,12.00951214,-12.00951214,0.56,1,7,5,4,-1,-2
1|7|43,39.65517241,23.05502846,66.08159393,16.60014395,-16.60014395,0.43,1,7,3,3,0,-1
1|7|44,39.0625,22.14285714,67.5,16.91964286,-16.91964286,0.555,1,7,4,3.5,-0.5,-1.5
1|7|45,96.08343976,38.25021133,51.85967878,57.83322843,-57.83322843,0.585,1,7,5,3,-2,-3
1|7|46,59.7826087,25.9348174,65.2044231,33.8477913,-33.8477913,0.545,1,7,3,2.5,-0.5,-1.5
1|7|48,100,30.70866142,75.98425197,69.29133858,-69.29133858,0.575,1,7,1,2,1,0
1|7|49,27.27272727,39.4494721,18.63499246,-12.17674483,12.17674483,0.38,1,7,6,6,0,-1
1|7|5,45.69892473,29.5771546,45.78378114,16.12177013,-16.12177013,0.65,1,7,6,4.5,-1.5,-2.5
1|7|50,64.51612903,37.02476959,62.97523041,27.49135944,-27.49135944,0.54,1,7,2,2,0,-1
1|7|51,38.41059603,55.99885736,21.31530502,-17.58826133,17.58826133,0.57,1,7,4,5.5,1.5,0.5
1|7|52,34.57446809,44.82142857,22.5,-10.24696048,10.24696048,0.445,1,7,8,6.5,-1.5,-2.5
1|7|53,100,44.44444444,23.61111111,55.55555556,-55.55555556,0.43,1,7,1,6,5,4
1|7|54,30.17241379,28.80309989,42.12112514,1.3693139,-1.3693139,0.32,1,7,6,4.5,-1.5,-2.5
1|7|55,28.19148936,77.68421053,56.21052632,-49.49272117,49.49272117,0.48,1,7,4,3,-1,-2
1|7|56,52.80373832,21.36422136,69.90561991,31.43951696,-31.43951696,0.485,1,7,5,2.5,-2.5,-3.5
1|7|57,82.8125,15.62091503,80.45751634,67.19158497,-67.19158497,0.385,1,7,2,2.5,0.5,-0.5
1|7|58,58.57142857,59.49703981,37.04035631,-0.92561124,0.92561124,0.395,1,7,3,3.5,0.5,-0.5
1|7|59,34.57943925,79.36046512,57.26744186,-44.78102587,44.78102587,0.445,1,7,7,2.5,-4.5,-5.5
1|7|6,51.72413793,22.68907563,79.83193277,29.0350623,-29.0350623,0.57,1,7,6,2,-4,-5
1|7|60,24.06015038,49.39345286,43.22094372,-25.33330248,25.33330248,0.375,1,7,11,3.5,-7.5,-8.5
1|7|61,76.92307692,31.64855072,47.13768116,45.2745262,-45.2745262,0.485,1,7,2,5.5,3.5,2.5
1|7|62,36.2962963,70.8712752,17.55483117,-34.5749789,34.5749789,0.435,1,7,7,5,-2,-3
1|7|63,82.08955224,27.37483954,72.62516046,54.7147127,-54.7147127,0.51,1,7,2,2,0,-1
1|7|64,81.8627451,26.65684831,56.90090469,55.20589679,-55.20589679,0.405,1,7,2,3.5,1.5,0.5
1|7|65,34.19354839,34.19076752,47.17741935,0.00278087,-0.00278087,0.42,1,7,6,3.5,-2.5,-3.5
1|7|67,86.42779587,51.10799796,28.73790117,35.31979791,-35.31979791,0.315,1,7,6,5,-1,-2
1|7|68,63.52386565,58.55389275,41.05707428,4.9699729,-4.9699729,0.7,1,7,3,2.5,-0.5,-1.5
1|7|69,31.66144201,47.10504549,37.0554177,-15.44360348,15.44360348,0.44,1,7,6,3.5,-2.5,-3.5
1|7|7,100,29.00763359,77.86259542,70.99236641,-70.99236641,0.595,1,7,1,2,1,0
1|7|70,87.90513834,65.78739648,26.93581781,22.11774186,-22.11774186,0.58,1,7,9,3.5,-5.5,-6.5
1|7|8,41.5,58.87909155,21.98679818,-17.37909155,17.37909155,0.415,1,7,5,4.5,-0.5,-1.5
1|7|9,64.79713604,43.54847249,36.66543125,21.24866355,-21.24866355,0.46,1,7,4,3,-1,-2
1|8|1,73.23943662,90.52337448,5.704455409,-17.28393786,17.28393786,1.145,1,8,3,3,0,-1
1|8|10,57.04918033,70.53640962,19.37968105,-13.48722929,13.48722929,1.195,1,8,6,3.5,-2.5,-3.5
1|8|100,84.50704225,17.64503907,52.78475018,66.86200318,-66.86200318,1.57,1,8,2,6.5,4.5,3.5
1|8|101,65.30612245,26.9036061,65.23925104,38.40251635,-38.40251635,1.595,1,8,2,2.5,0.5,-0.5
1|8|102,67.96116505,23.42191645,23.1213184,44.5392486,-44.5392486,1.08,1,8,3,8.5,5.5,4.5
1|8|103,86.51785714,61.8967528,9.881977826,24.62110434,-24.62110434,1.6,1,8,5,5.5,0.5,-0.5
1|8|104,72.63513514,26.46841054,23.74726695,46.1667246,-46.1667246,1.275,1,8,3,7,4,3
1|8|105,48.97131266,26.47902221,43.61969679,22.49229045,-22.49229045,1.305,1,8,7,4,-3,-4
1|8|106,97.34513274,45.04949832,10.6057852,52.29563442,-52.29563442,0.995,1,8,2,7,5,4
1|8|107,67.01030928,28.55963325,23.43523995,38.45067603,-38.45067603,1.12,1,8,2,6,4,3
1|8|108,74.92795389,23.46153846,78.46153846,51.46641543,-51.46641543,1.75,1,8,3,2,-1,-2
1|8|109,100,62.48810143,16.12843258,37.51189857,-37.51189857,2.035,1,8,1,5.5,4.5,3.5
1|8|11,97.35387046,37.05007041,16.37866087,60.30380005,-60.30380005,0.81,1,8,2,8,6,5
1|8|110,73.22709163,60.30260237,21.6512082,12.92448926,-12.92448926,2.56,1,8,4,4.5,0.5,-0.5
1|8|111,62.52390057,88.87597065,7.698043567,-26.35207008,26.35207008,1.535,1,8,4,3,-1,-2
1|8|112,100,32.75883257,44.28878648,67.24116743,-67.24116743,1.48,1,8,1,3,2,1
1|8|113,77.51322751,49.39683775,15.14313545,28.11638976,-28.11638976,1.01,1,8,3,7,4,3
1|8|114,35.76446972,59.3606613,31.07433941,-23.59619158,23.59619158,1.45,1,8,9,3.5,-5.5,-6.5
